asin,collection,size,color,sales,prior_sales,sales_delta,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,qualified
B00WAIGZYK,1800 Bed Sheets,Full,Lavender,492.85,531.5799999999999,-38.729999999999905,227,296,14,14,0.06167400881057269,0.0472972972972973,0.014376711513275388,False
B08V93R9LN,1800 Bed Sheets,RV / Short Queen,Light Gray,489.58000000000004,209.82,279.76000000000005,171,128,14,6,0.08187134502923976,0.046875,0.03499634502923976,False
B08TRRPSQN,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Golden Ivory,484.83,543.6199999999999,-58.78999999999991,102,105,27,31,0.2647058823529412,0.29523809523809524,-0.030532212885154064,False
B0DGQRDPMP,1800 Bed Sheets,Queen,Oxford Stripe Blue Nova,478.84,519.61,-40.77000000000004,315,386,12,13,0.0380952380952381,0.03367875647668394,0.004416481618554159,False
B0822XT63Y,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Navy Blue,467.73,831.52,-363.78999999999996,150,224,9,16,0.06,0.07142857142857142,-0.011428571428571427,False
B08BZXVCB5,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Emerald Green,467.73,519.7,-51.97000000000003,188,264,9,10,0.047872340425531915,0.03787878787878788,0.009993552546744035,False
B08BZXJS3M,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Brown,467.73,831.52,-363.78999999999996,156,219,9,16,0.057692307692307696,0.0730593607305936,-0.015367053038285908,False
B0822X6C25,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Beige,466.69,311.82,154.87,99,148,9,6,0.09090909090909091,0.04054054054054054,0.05036855036855037,False
B016P42E9E,1800 Bed Sheets,Twin XL,Gray,454.61,594.49,-139.88,205,193,13,17,0.06341463414634146,0.08808290155440414,-0.024668267408062675,False
B0DGQQMQNK,1800 Bed Sheets,Twin XL,Mineral Gray,454.61,594.49,-139.88,191,176,13,17,0.06806282722513089,0.09659090909090909,-0.028528081865778196,False
B07R924M7Y,1800 Bed Sheets,Full,Laced Sky Blue,453.28,493.61,-40.33000000000004,298,311,12,13,0.040268456375838924,0.04180064308681672,-0.0015321867109777954,False
B00O35CXSK,1800 Bed Sheets,Twin,Beige,451.10999999999996,349.7,101.40999999999997,69,86,13,10,0.18840579710144928,0.11627906976744186,0.07212672733400742,False
B08BZWL45V,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Lavender,449.72999999999996,849.49,-399.76000000000005,193,352,9,17,0.046632124352331605,0.048295454545454544,-0.0016633301931229388,False
B00SU0QUUQ,1800 Bed Sheets,California King,Light Gray,449.70000000000005,627.78,-178.07999999999993,151,185,10,14,0.06622516556291391,0.07567567567567568,-0.009450510112761767,False
B0822Y1V11,1800 Pillowcase Set 4 pc,King,White,447.56,600.1800000000001,-152.62000000000006,41,48,17,23,0.4146341463414634,0.4791666666666667,-0.06453252032520329,False
B0CNRYGRBQ,1800 Bed Sheets,Queen,Poppy Orange,439.66999999999996,558.78,-119.11000000000001,273,371,11,14,0.040293040293040296,0.03773584905660377,0.0025571912364365235,False
B014MVUDWM,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Light Gray,431.28,431.28,0.0,97,78,24,24,0.24742268041237114,0.3076923076923077,-0.060269627279936566,False
B0DGQRDZLP,1800 Bed Sheets,King,Oxford Stripe Sage,429.70000000000005,1160.19,-730.49,372,549,10,27,0.026881720430107527,0.04918032786885246,-0.02229860743874493,True
B08RZDZZHJ,1800 Bed Sheets,Twin,Golden Ivory,419.64,524.55,-104.90999999999997,196,244,12,15,0.061224489795918366,0.06147540983606557,-0.0002509200401472067,False
B016P42FZW,1800 Bed Sheets,Twin XL,Navy Blue,419.64,384.66999999999996,34.97000000000003,65,62,12,11,0.18461538461538463,0.1774193548387097,0.007196029776674939,False
B082311F9Z,1800 Bedskirt,Queen,Navy Blue,419.40000000000003,167.76,251.64000000000004,117,76,20,8,0.17094017094017094,0.10526315789473684,0.06567701304543411,False
B00O35D38Y,1800 Bed Sheets,Twin,Aqua,418.93999999999994,314.03,104.90999999999997,122,151,12,9,0.09836065573770492,0.059602649006622516,0.0387580067310824,False
B0BTZ7JCPL,1800 Bed Sheet Set 6 PIECE,Twin XL,White,417.67,417.66999999999996,5.684341886080802e-14,74,67,11,11,0.14864864864864866,0.16417910447761194,-0.015530455828963285,False
B08CZZ9XPC,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Spa Mint,415.76,831.52,-415.76,125,245,8,17,0.064,0.06938775510204082,-0.005387755102040814,False
B01DN0B3PY,1800 Bed Sheets,California King,Spa Mint,404.72999999999996,539.64,-134.91000000000003,133,189,9,12,0.06766917293233082,0.06349206349206349,0.004177109440267335,False
B08CZZ5HLF,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Purple,399.76,349.78999999999996,49.97000000000003,118,160,8,7,0.06779661016949153,0.04375,0.024046610169491528,False
B0DGQQ6JJ1,1800 Bed Sheets,Queen,Oxford Stripe Sage,399.7,1039.22,-639.52,349,487,10,26,0.02865329512893983,0.053388090349075976,-0.024734795220136146,False
B00NLNDU00,1800 Bed Sheets,Queen,Brick Red,399.7,758.63,-358.93,366,530,10,20,0.0273224043715847,0.03773584905660377,-0.010413444685019074,True
B0CLYB7V8V,1800 Bed Sheets,King,Taupe,385.87,944.48,-558.61,172,279,9,22,0.05232558139534884,0.07885304659498207,-0.026527465199633234,False
B00WAIGW9S,1800 Bed Sheets,Twin,Lavender,384.66999999999996,279.76,104.90999999999997,111,141,11,8,0.0990990990990991,0.05673758865248227,0.04236151044661683,False
B00O35CYQG,1800 Bed Sheets,Twin,Gray,384.66999999999996,279.76,104.90999999999997,106,115,11,8,0.10377358490566038,0.06956521739130435,0.03420836751435603,False
B0CLYCSPZB,1800 Bed Sheets,Twin XL,Ivory,384.66999999999996,769.34,-384.6700000000001,208,229,11,22,0.052884615384615384,0.09606986899563319,-0.043185253611017806,False
B0CNRY8FZD,1800 Bed Sheets,Twin XL,Sky Blue,384.66999999999996,489.58,-104.91000000000003,238,226,11,14,0.046218487394957986,0.061946902654867256,-0.01572841525990927,False
B07BKQ9YK9,1800 Bed Sheets,Full,Spa Blue,379.70000000000005,531.58,-151.88,241,309,10,14,0.04149377593360996,0.045307443365695796,-0.003813667432085839,False
B00WAIGXVU,1800 Bed Sheets,Full,Black,379.69999999999993,721.43,-341.73,73,117,10,19,0.136986301369863,0.1623931623931624,-0.025406861023299393,False
B01DN0ABHU,1800 Bed Sheets,Full,Emerald Green,378.18,569.55,-191.36999999999995,179,257,10,15,0.055865921787709494,0.058365758754863814,-0.0024998369671543202,False
B08RZDTTWQ,1800 Bed Sheets,Split King,Sage,375.76,610.61,-234.85000000000002,113,219,8,13,0.07079646017699115,0.0593607305936073,0.011435729583383847,False
B0822X28WM,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Black,362.75,779.55,-416.79999999999995,101,192,7,15,0.06930693069306931,0.078125,-0.008818069306930687,False
B0822W5J5M,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Gray,361.71000000000004,623.6400000000001,-261.93000000000006,99,105,7,12,0.0707070707070707,0.11428571428571428,-0.04357864357864358,False
B00ZSGW4FK,1800 Bed Sheets,California King,Striped White,359.76,268.91999999999996,90.84000000000003,118,160,8,6,0.06779661016949153,0.0375,0.030296610169491527,False
B08RZCW5QJ,1800 Bed Sheets,California King,Sage,359.76,449.69999999999993,-89.93999999999994,106,171,8,10,0.07547169811320754,0.05847953216374269,0.016992165949464857,False
B0BMW7CQ51,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Laced Sky Blue,349.78999999999996,749.55,-399.76,236,392,7,15,0.029661016949152543,0.03826530612244898,-0.008604289173296437,False
B0822VQDHR,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Black,349.78999999999996,749.55,-399.76,107,194,7,15,0.06542056074766354,0.07731958762886598,-0.011899026881202437,False
B01DN09YTG,1800 Bed Sheets,Twin,Blue Hydrangea,349.70000000000005,767.94,-418.24,147,203,10,22,0.06802721088435375,0.10837438423645321,-0.04034717335209946,False
B0822YSHTY,1800 Bedskirt,Cal King,White,344.55,183.76,160.79000000000002,82,64,15,8,0.18292682926829268,0.125,0.05792682926829268,False
B0CLYC7DLL,1800 Bed Sheets,King,Burgundy,343.76,816.43,-472.66999999999996,71,166,8,19,0.11267605633802817,0.1144578313253012,-0.001781774987273027,False
B01DN0BACU,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Spa Mint,341.42999999999995,287.52,53.90999999999997,68,67,19,16,0.27941176470588236,0.23880597014925373,0.04060579455662863,False
B01DN0B5JS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blue Hydrangea,341.07,143.76,197.31,61,61,19,8,0.3114754098360656,0.13114754098360656,0.18032786885245902,False
B01DG59M04,1800 Pillowcase Set 2 pc,Set of 2 King Size,Tan,340.71,214.92,125.78999999999999,36,34,19,12,0.5277777777777778,0.35294117647058826,0.17483660130718953,False
B01MS71I4Z,1800 Bed Sheets,Split King,Tan,328.78999999999996,0.0,328.78999999999996,46,80,7,0,0.15217391304347827,0.0,0.15217391304347827,False
B0822YZKLZ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Blue Hydrangea,319.95,367.76,-47.81,80,109,7,8,0.0875,0.07339449541284404,0.014105504587155954,False
B00ZSGV5LY,1800 Bed Sheets,Queen,Striped Gray/Silver,319.76,759.4300000000001,-439.6700000000001,327,473,8,19,0.024464831804281346,0.040169133192389,-0.015704301388107657,False
B01DN0A328,1800 Bed Sheets,Twin XL,Blue Hydrangea,314.73,279.76,34.97000000000003,202,185,9,8,0.04455445544554455,0.043243243243243246,0.0013112122023013068,False
B016P430CY,1800 Bed Sheets,Twin XL,Lavender,314.73,349.7,-34.96999999999997,123,112,9,10,0.07317073170731707,0.08928571428571429,-0.01611498257839722,False
B01N10ETBD,1800 Bed Sheets,Split King,White,313.89,719.52,-405.63,273,389,7,16,0.02564102564102564,0.04113110539845758,-0.01549007975743194,False
B07R5VQK5V,1800 Bed Sheets,Twin XL,Pinstripe Gray,313.33,454.61,-141.28000000000003,156,242,9,13,0.057692307692307696,0.05371900826446281,0.003973299427844884,False
B0BMW6YBL4,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Pinstripe Gray,311.82,1766.98,-1455.16,319,535,6,34,0.018808777429467086,0.06355140186915888,-0.04474262443969179,True
B00RKHWN74,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Gray,305.49,233.60999999999999,71.88000000000002,69,66,17,13,0.2463768115942029,0.19696969696969696,0.04940711462450595,False
B08TRRF39C,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Sage,305.13,341.42999999999995,-36.299999999999955,81,74,17,19,0.20987654320987653,0.25675675675675674,-0.04688021354688021,False
B013FJJJC2,1800 Bed Sheets,Full,Royal Blue,303.0,568.03,-265.03,132,176,8,15,0.06060606060606061,0.08522727272727272,-0.024621212121212113,False
B0CNRX8GGP,1800 Bed Sheets,King,Poppy Orange,299.92999999999995,300.78999999999996,-0.8600000000000136,172,252,7,7,0.040697674418604654,0.027777777777777776,0.012919896640826878,False
B0822Y48HH,1800 Bedskirt,Queen,Beige,293.58,146.79,146.79,302,283,14,7,0.046357615894039736,0.024734982332155476,0.02162263356188426,False
B07M5MCW2R,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Spa Blue,287.52,196.95,90.57,84,75,16,11,0.19047619047619047,0.14666666666666667,0.0438095238095238,False
B00RKHWL1M,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Beige,287.52,251.57999999999998,35.94,50,53,16,14,0.32,0.2641509433962264,0.055849056603773595,False
B0822WGD4S,"1800 Fitted Sheet 21"" Deep",King,White,285.66999999999996,181.79,103.87999999999997,64,51,11,7,0.171875,0.13725490196078433,0.034620098039215674,False
B01MR5KTCB,1800 Bed Sheets,Split King,Beige,281.82,328.78999999999996,-46.96999999999997,68,95,6,7,0.08823529411764706,0.07368421052631578,0.014551083591331282,False
B0CLYBZB3P,1800 Bed Sheets,Queen,Taupe,279.78999999999996,759.43,-479.64,193,270,7,19,0.03626943005181347,0.07037037037037037,-0.034100940318556906,False
B0DGQPSBKY,1800 Bed Sheets,Queen,Charcoal,279.78999999999996,479.64,-199.85000000000002,126,215,7,12,0.05555555555555555,0.05581395348837209,-0.0002583979328165398,False
B00NLNDR30,1800 Bed Sheets,Queen,Gold,279.78999999999996,559.5799999999999,-279.78999999999996,341,264,7,14,0.020527859237536656,0.05303030303030303,-0.03250244379276637,False
B07R5VNM7R,1800 Bed Sheets,Twin,Pinstripe Gray,279.76,384.66999999999996,-104.90999999999997,75,101,8,11,0.10666666666666667,0.10891089108910891,-0.002244224422442237,False
B08RZCP48K,1800 Bed Sheets,Twin,Sage,279.76,593.79,-314.03,108,147,8,17,0.07407407407407407,0.11564625850340136,-0.041572184429327294,False
B016P42CLE,1800 Bed Sheets,Twin XL,Beige,278.36,174.85,103.51000000000002,59,82,8,5,0.13559322033898305,0.06097560975609756,0.07461761058288549,False
B0822XTD1X,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Light Gray,275.82,275.82,0.0,80,128,6,6,0.075,0.046875,0.028124999999999997,False
B0822XCWY1,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Navy Blue,275.82,229.85,45.97,34,45,6,5,0.17647058823529413,0.1111111111111111,0.06535947712418302,False
B0822Z2JQL,1800 Bedskirt,Cal King,Beige,275.64,160.79,114.85,76,70,12,7,0.15789473684210525,0.1,0.05789473684210525,False
B0DGQQ56WT,1800 Bed Sheets,California King,Mineral Gray,269.82,449.7,-179.88,96,155,6,10,0.0625,0.06451612903225806,-0.0020161290322580627,False
B0822VPJB6,1800 Pillow Shams 2 piece,King,Beige,269.46,179.64,89.82,128,103,18,12,0.140625,0.11650485436893204,0.024120145631067957,False
B01DN0AFSU,1800 Bed Sheets,Full,Yellow,265.03,151.88,113.14999999999998,152,204,7,4,0.046052631578947366,0.0196078431372549,0.026444788441692464,False
B0BTZ5891D,1800 Bed Sheet Set 6 PIECE,King,Blue Hydrangea,264.85,156.79,108.06000000000003,48,33,5,3,0.10416666666666667,0.09090909090909091,0.01325757575757576,False
B01CYLCJMY,1800 Bed Sheets,Full,Paisley Gray,264.27,265.78999999999996,-1.5199999999999818,653,727,7,7,0.010719754977029096,0.009628610729023384,0.001091144248005712,True
B0822W883H,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Royal Blue,259.85,259.85,0.0,113,155,5,5,0.04424778761061947,0.03225806451612903,0.011989723094490437,False
B0BMWL7N8S,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Pinstripe Gray,259.85,155.91,103.94000000000003,86,125,5,3,0.05813953488372093,0.024,0.03413953488372093,False
B01MQ4LRDY,Cotton Flannel Sheet Set 160GSM,Queen,Gray,259.85,51.97,207.88000000000002,17,12,5,1,0.29411764705882354,0.08333333333333333,0.21078431372549022,False
B01ETTFKIE,1800 Flat Sheet,King,White,259.61,259.61,0.0,76,86,13,13,0.17105263157894737,0.1511627906976744,0.019889840881272963,False
B0CNRYW1JW,1800 Bed Sheets,King,Pistachio,257.82,343.76,-85.94,337,468,6,8,0.017804154302670624,0.017094017094017096,0.0007101372086535281,False
B0822V7SL6,1800 Pillow Shams 2 piece,Standard,Blue Hydrangea,254.48999999999998,253.89,0.5999999999999943,158,146,17,17,0.10759493670886076,0.11643835616438356,-0.008843419455522791,False
B01DN0BC0A,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blue Hydrangea,251.57999999999998,107.82,143.76,32,25,14,6,0.4375,0.24,0.1975,False
B08BZVYQ96,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Emerald Green,249.85,549.6700000000001,-299.82000000000005,171,267,5,11,0.029239766081871343,0.04119850187265917,-0.01195873579078783,False
B08BZWSVC8,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Brown,249.85,299.82,-49.97,133,149,5,6,0.03759398496240601,0.040268456375838924,-0.0026744714134329106,False
B0822VN7VK,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,White,248.85,799.52,-550.67,227,294,5,16,0.022026431718061675,0.05442176870748299,-0.03239533698942132,False
B01ES3NVCI,1800 Fitted Sheet,Full,White,246.60999999999999,151.76,94.85,32,48,13,8,0.40625,0.16666666666666666,0.23958333333333334,False
B07BKPDKCN,1800 Bed Sheets,Twin XL,Spa Blue,244.79,314.73,-69.94000000000003,128,128,7,9,0.0546875,0.0703125,-0.015625,False
B07BKTVFBX,1800 Bed Sheets,Twin,Spa Blue,244.79,384.66999999999996,-139.87999999999997,89,137,7,11,0.07865168539325842,0.08029197080291971,-0.0016402854096612823,False
B013FJJH1A,1800 Bed Sheets,Twin,Royal Blue,244.79,244.09,0.6999999999999886,54,100,7,7,0.12962962962962962,0.07,0.059629629629629616,False
B0822Y8RZ1,1800 Bedskirt,Twin,White,239.64,39.94,199.7,26,18,12,2,0.46153846153846156,0.1111111111111111,0.35042735042735046,False
B0822XBDZW,1800 Bedskirt,Full,White,239.64,219.67,19.97,101,77,12,11,0.1188118811881188,0.14285714285714285,-0.024045261669024043,False
B0CYCPG2PK,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Light Gray,235.88,0.0,235.88,23,18,4,0,0.17391304347826086,0.0,0.17391304347826086,False
B01N6H24DP,Cotton Flannel Sheet Set 160GSM,King,Gray,235.88,58.97,176.91,16,12,4,1,0.25,0.08333333333333333,0.16666666666666669,False
B0CYCMX1XX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Gray,235.88,0.0,235.88,18,11,4,0,0.2222222222222222,0.0,0.2222222222222222,False
B0D7F2C7W1,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Spa Mint,235.88,58.97,176.91,29,26,4,1,0.13793103448275862,0.038461538461538464,0.09946949602122016,False
B00RKHWWTI,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Gold,233.60999999999999,125.78999999999999,107.82,57,38,13,7,0.22807017543859648,0.18421052631578946,0.043859649122807015,False
B01DG599TS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Tan,233.25,143.76,89.49000000000001,43,28,13,8,0.3023255813953488,0.2857142857142857,0.01661129568106312,False
B0BMW97GJF,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Golden Ivory,229.85,137.91,91.94,99,126,5,3,0.050505050505050504,0.023809523809523808,0.026695526695526696,False
B08RZCXTG7,1800 Bed Sheets,Full,Teal,227.82,569.55,-341.72999999999996,141,210,6,15,0.0425531914893617,0.07142857142857142,-0.028875379939209724,False
B00ZSGVP8W,1800 Bed Sheets,Full,Striped White,227.82,227.82,0.0,180,213,6,6,0.03333333333333333,0.028169014084507043,0.00516431924882629,False
B00ZSGVXS4,1800 Bed Sheets,Full,Striped Gray/Silver,227.82,265.78999999999996,-37.96999999999997,88,123,6,7,0.06818181818181818,0.056910569105691054,0.011271249076127123,False
B00O35DKHS,1800 Bed Sheets,Full,Purple,227.82,379.7,-151.88,91,113,6,10,0.06593406593406594,0.08849557522123894,-0.022561509287173,False
B0DGQRDFJP,1800 Bed Sheets,Full,Oxford Stripe Blue Nova,226.3,265.78999999999996,-39.48999999999995,97,110,6,7,0.061855670103092786,0.06363636363636363,-0.001780693533270844,False
B0BTZ5QTKY,1800 Bed Sheet Set 6 PIECE,Twin,Light Gray,225.54,37.97,187.57,13,9,6,1,0.46153846153846156,0.1111111111111111,0.35042735042735046,False
B00O35CXRQ,1800 Bed Sheets,California King,Gold,224.85,268.92,-44.07000000000002,55,69,5,6,0.09090909090909091,0.08695652173913043,0.003952569169960479,False
B0BMW8ZDS9,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Blush Pink,224.85,404.73,-179.88000000000002,118,116,5,9,0.0423728813559322,0.07758620689655173,-0.035213325540619525,False
B08RZDX3PY,1800 Bed Sheets,California King,Golden Ivory,224.85,808.56,-583.7099999999999,148,214,5,18,0.033783783783783786,0.08411214953271028,-0.05032836574892649,False
B0822VMF9C,1800 Pillow Shams 2 piece,Standard,Light Gray,224.55,179.33999999999997,45.210000000000036,50,58,15,12,0.3,0.20689655172413793,0.09310344827586206,False
B0BTZ7DKC5,1800 Bed Sheet Set 6 PIECE,Queen,Beige,219.85,175.88,43.97,102,102,5,4,0.049019607843137254,0.0392156862745098,0.00980392156862745,False
B0BTZ5LJPM,1800 Bed Sheet Set 6 PIECE,Queen,Black,219.85,0.0,219.85,14,9,5,0,0.35714285714285715,0.0,0.35714285714285715,False
B01ETTI3EC,1800 Flat Sheet,California King,Black,219.67,119.82,99.85,34,30,11,6,0.3235294117647059,0.2,0.12352941176470589,False
B0822YGP85,1800 Pillowcase Set 4 pc,Standard,Light Gray,216.0,132.3,83.69999999999999,26,29,8,5,0.3076923076923077,0.1724137931034483,0.13527851458885942,False
B014MVUI36,1800 Pillowcase Set 2 pc,Set of 2 King Size,Light Gray,215.64,107.82,107.82,39,26,12,6,0.3076923076923077,0.23076923076923078,0.07692307692307693,False
B01DN0B728,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Emerald Green,215.64,89.85,125.78999999999999,38,40,12,5,0.3157894736842105,0.125,0.1907894736842105,False
