asin,collection,size,color,sales,prior_sales,sales_delta,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,qualified
B0BTZ52JKC,1800 Bed Sheet Set 6 PIECE,Full,Brick Red,0.0,0.0,0.0,18,8,0,0,0.0,0.0,0.0,False
B0822V5KKJ,"1800 Fitted Sheet 21"" Deep",Queen,Black,0.0,0.0,0.0,22,11,0,0,0.0,0.0,0.0,False
B07YYCK27R,Silk Pillowcase,"Standard 20"" X 26""",Black,0.0,0.0,0.0,7,4,0,0,0.0,0.0,0.0,False
B01ETTE20Q,1800 Flat Sheet,Twin,Gray,0.0,0.0,0.0,12,5,0,0,0.0,0.0,0.0,False
B0BMW5R2H2,Bundles,King,Lavender/White,0.0,0.0,0.0,4,1,0,0,0.0,0.0,0.0,False
B08NPP9P15,400TC Cotton Sheet Set,Twin XL,White,0.0,0.0,0.0,7,1,0,0,0.0,0.0,0.0,False
B08TRSK3WJ,1800 Fitted Sheet,Twin XL,Teal,0.0,0.0,0.0,10,16,0,0,0.0,0.0,0.0,False
B08NPSG4YB,400TC Cotton Sheet Set,Queen,Light Blue,0.0,0.0,0.0,7,5,0,0,0.0,0.0,0.0,False
B07YYDGZ59,Silk Pillowcase,"Queen 20"" X 30""","White, Black Piping",0.0,0.0,0.0,18,2,0,0,0.0,0.0,0.0,False
B09ZPYSWZ1,Bundles,Queen,White,0.0,0.0,0.0,8,3,0,0,0.0,0.0,0.0,False
B08NPTGRG6,400TC Cotton Sheet Set,King,Denim Blue,0.0,0.0,0.0,8,3,0,0,0.0,0.0,0.0,False
B01ETTED6E,1800 Flat Sheet,Queen,Brick Red,0.0,0.0,0.0,8,4,0,0,0.0,0.0,0.0,False
B0BTZ6C2CX,1800 Bed Sheet Set 6 PIECE,Split King,Coral,0.0,0.0,0.0,8,7,0,0,0.0,0.0,0.0,False
B0CKTWCPV1,Bundles,King,Navy,0.0,0.0,0.0,3,2,0,0,0.0,0.0,0.0,False
B01NCMALG3,Cotton Flannel Sheet Set 160GSM,Twin,Blue,0.0,0.0,0.0,7,13,0,0,0.0,0.0,0.0,False
B01ETTFJ5I,1800 Flat Sheet,Twin XL,Beige,0.0,0.0,0.0,9,5,0,0,0.0,0.0,0.0,False
B08NPV51XW,400TC Cotton Sheet Set,California King,Navy,0.0,0.0,0.0,8,1,0,0,0.0,0.0,0.0,False
B01ES3NNP8,1800 Fitted Sheet,Twin XL,Persimmon,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B01N6H23WO,Cotton Flannel Sheet Set 160GSM,Twin,Sage,0.0,43.97,-43.97,8,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,False
B08NPTZDTJ,400TC Cotton Sheet Set,Twin,Denim Blue,0.0,0.0,0.0,6,0,0,0,0.0,,,False
B0822WH4Q2,"1800 Fitted Sheet 21"" Deep",California King,Gray,0.0,25.97,-25.97,26,5,0,1,0.0,0.2,-0.2,False
B01N4E6W8F,Cotton Flannel Sheet Set 160GSM,Full,White,0.0,0.0,0.0,6,3,0,0,0.0,0.0,0.0,False
B08NPY95PW,400TC Cotton Sheet Set,California King,Green,0.0,0.0,0.0,3,0,0,0,0.0,,,False
B08NPQFHBK,400TC Cotton Sheet Set,Twin XL,Gray,0.0,0.0,0.0,2,1,0,0,0.0,0.0,0.0,False
B09ZPWGR9B,Bundles,Full,White,0.0,0.0,0.0,4,5,0,0,0.0,0.0,0.0,False
B08NPNP2WT,400TC Cotton Sheet Set,Full,Green,0.0,64.97,-64.97,7,4,0,1,0.0,0.25,-0.25,False
B07X4WY7QZ,Cotton Flannel Sheet Set 180GSM,Twin,Floral Feathers,0.0,0.0,0.0,46,18,0,0,0.0,0.0,0.0,False
B0822W537Y,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Brick Red,0.0,44.97,-44.97,56,12,0,1,0.0,0.08333333333333333,-0.08333333333333333,False
B07WZP5QXR,Cotton Flannel Sheet Set 180GSM,King,Floral Feathers,0.0,0.0,0.0,28,13,0,0,0.0,0.0,0.0,False
B01ES3N9GQ,1800 Fitted Sheet,Twin XL,Tan,0.0,0.0,0.0,19,6,0,0,0.0,0.0,0.0,False
B08NPRM8MG,400TC Cotton Sheet Set,California King,Light Gray,0.0,0.0,0.0,4,0,0,0,0.0,,,False
B0822YFZ3Y,1800 Bedskirt,King,Brick Red,0.0,22.97,-22.97,50,22,0,1,0.0,0.045454545454545456,-0.045454545454545456,False
B06XYWHZHN,Toddler 1800 Fitted Sheet,"2 Fitted Sheets 28"" x 52""",Animal Print and Pink,0.0,0.0,0.0,4,2,0,0,0.0,0.0,0.0,False
B0BTZ7XLK4,1800 Bed Sheet Set 6 PIECE,Full,Spa Blue,0.0,0.0,0.0,35,9,0,0,0.0,0.0,0.0,False
B07YYBH2T9,Silk Pillowcase,"Throw 18"" X 18""","White, Black Piping",0.0,0.0,0.0,5,6,0,0,0.0,0.0,0.0,False
B09QLB2PF1,Bundles,Queen,White,0.0,0.0,0.0,2,7,0,0,0.0,0.0,0.0,False
B08TRRBN7D,1800 Fitted Sheet,Full,Golden Ivory,0.0,0.0,0.0,23,19,0,0,0.0,0.0,0.0,False
B0BTZ7K3HN,1800 Bed Sheet Set 6 PIECE,Split King,Purple,0.0,0.0,0.0,12,9,0,0,0.0,0.0,0.0,False
B07X2SKBTX,Cotton Flannel Sheet Set 160GSM,California King,Pink,0.0,0.0,0.0,4,3,0,0,0.0,0.0,0.0,False
B01ES3MA7A,1800 Fitted Sheet,Twin,Persimmon,0.0,0.0,0.0,10,4,0,0,0.0,0.0,0.0,False
B08CZZWCJ5,"1800 Fitted Sheet 21"" Deep",Queen,Purple,0.0,0.0,0.0,42,20,0,0,0.0,0.0,0.0,False
B08NPY5B1H,400TC Cotton Sheet Set,Queen,Denim Blue,0.0,0.0,0.0,21,11,0,0,0.0,0.0,0.0,False
B0822VJLK9,1800 Pillow Shams 2 piece,Standard,Brick Red,0.0,14.97,-14.97,23,14,0,1,0.0,0.07142857142857142,-0.07142857142857142,False
B01N7IELX1,Cotton Flannel Sheet Set 160GSM,California King,White,0.0,0.0,0.0,18,10,0,0,0.0,0.0,0.0,False
B0BTZ6N5GC,1800 Bed Sheet Set 6 PIECE,Twin,Emerald Green,0.0,0.0,0.0,20,7,0,0,0.0,0.0,0.0,False
B08NPT1SYZ,400TC Cotton Sheet Set,Twin XL,Light Blue,0.0,0.0,0.0,3,2,0,0,0.0,0.0,0.0,False
B0DN24S1Z1,Bundles,Queen,Light Gray,0.0,0.0,0.0,4,1,0,0,0.0,0.0,0.0,False
B08TRTG6SJ,1800 Flat Sheet,Twin,Teal,0.0,0.0,0.0,12,4,0,0,0.0,0.0,0.0,False
B07YYD9QFN,Silk Pillowcase,"Standard 20"" X 26""","White, Black Piping",0.0,0.0,0.0,27,5,0,0,0.0,0.0,0.0,False
B08CZZDG5Q,"1800 Fitted Sheet 21"" Deep",King,Lavender,0.0,0.0,0.0,21,6,0,0,0.0,0.0,0.0,False
B0BTZ7XWCV,1800 Bed Sheet Set 6 PIECE,Full,Purple,0.0,0.0,0.0,14,6,0,0,0.0,0.0,0.0,False
B01N9HT80N,Cotton Flannel Sheet Set 160GSM,Twin,Beige,0.0,0.0,0.0,21,12,0,0,0.0,0.0,0.0,False
B08NPN3JZX,400TC Cotton Sheet Set,Queen,Navy,0.0,0.0,0.0,10,4,0,0,0.0,0.0,0.0,False
B07X4YQGYN,Cotton Flannel Sheet Set 180GSM,Twin,Burgundy Plaid,0.0,0.0,0.0,13,4,0,0,0.0,0.0,0.0,False
B08CZYSHDW,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Paisley Gray,0.0,179.88,-179.88,138,41,0,4,0.0,0.0975609756097561,-0.0975609756097561,False
B01NBKTF3M,Cotton Flannel Sheet Set 160GSM,Full,Blue/Gray Snowflakes,0.0,0.0,0.0,13,2,0,0,0.0,0.0,0.0,False
B0BTZ96P6Q,1800 Bed Sheet Set 6 PIECE,Split King,Aqua,0.0,0.0,0.0,18,7,0,0,0.0,0.0,0.0,False
B01ES3N7Q8,1800 Fitted Sheet,Twin XL,Lavender,0.0,0.0,0.0,15,5,0,0,0.0,0.0,0.0,False
B0CJ9WJCQW,Bundles,King,White,0.0,0.0,0.0,6,4,0,0,0.0,0.0,0.0,False
B0822W781G,"1800 Fitted Sheet 21"" Deep",Twin,Royal Blue,0.0,0.0,0.0,46,18,0,0,0.0,0.0,0.0,False
B0BTZ6B7XL,1800 Bed Sheet Set 6 PIECE,Twin,Brown,0.0,37.97,-37.97,6,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,False
B0CYCPVH5H,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Brown,0.0,0.0,0.0,31,19,0,0,0.0,0.0,0.0,False
B0822YM74W,1800 Bedskirt,Twin,Black,0.0,0.0,0.0,4,2,0,0,0.0,0.0,0.0,False
B08NPPD8V9,400TC Cotton Sheet Set,California King,White,0.0,0.0,0.0,9,0,0,0,0.0,,,False
B0CYCR1VRD,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Sage,0.0,44.97,-44.97,49,18,0,1,0.0,0.05555555555555555,-0.05555555555555555,False
B09SQFHBDY,1800 Duvet Cover Set,Full,Sage,0.0,0.0,0.0,31,18,0,0,0.0,0.0,0.0,False
B01ES3LKR6,1800 Fitted Sheet,Twin,Gold,0.0,0.0,0.0,8,3,0,0,0.0,0.0,0.0,False
B0CKTW1KMN,Bundles,King,Spa Blue,0.0,0.0,0.0,2,2,0,0,0.0,0.0,0.0,False
B01ES3OD98,1800 Fitted Sheet,California King,Gold,0.0,0.0,0.0,6,1,0,0,0.0,0.0,0.0,False
B0BTZ4TM7G,1800 Bed Sheet Set 6 PIECE,California King,Yellow,0.0,54.97,-54.97,10,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B0GGW7VNBM,Bundles_virtual,Queen,White,0.0,0.0,0.0,52,20,0,0,0.0,0.0,0.0,False
B01ETTI5LI,1800 Flat Sheet,Full,Purple,0.0,0.0,0.0,58,6,0,0,0.0,0.0,0.0,False
B08TRTD7SM,1800 Flat Sheet,Full,Golden Ivory,0.0,17.97,-17.97,17,4,0,1,0.0,0.25,-0.25,False
B0GGVY4RSF,Bundles_virtual,Twin XL,White,0.0,0.0,0.0,1943,626,0,0,0.0,0.0,0.0,True
B09ZPYV1KB,Bundles,Queen,Black,0.0,0.0,0.0,0,1,0,0,,0.0,,False
B0BNNY4XFM,Bundles,Twin XL,Colorful,0.0,0.0,0.0,0,1,0,0,,0.0,,False
B08L3YYFHJ,Silk Pillowcase,"Standard 20"" X 26""",Peacock Blue,0.0,0.0,0.0,0,4,0,0,,0.0,,False
B0822Z1P7N,1800 Bedskirt,Twin,Navy Blue,0.0,0.0,0.0,0,0,0,0,,,,False
B01ETTF88G,1800 Flat Sheet,Twin,Persimmon,0.0,15.97,-15.97,0,3,0,1,,0.3333333333333333,,False
B09K7NY44N,Bundles,BUNDLE,Light Gray,0.0,0.0,0.0,1,4,0,0,0.0,0.0,0.0,False
B0BNNZW4BT,Bundles,Queen,Colorful,0.0,0.0,0.0,1,2,0,0,0.0,0.0,0.0,False
B07YYCDGFZ,Silk Pillowcase,"Body 20"" X 54""",Black,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B08NPRQW9G,400TC Cotton Sheet Set,Twin XL,Light Gray,0.0,0.0,0.0,3,3,0,0,0.0,0.0,0.0,False
B0DN2851R7,Bundles,Queen,Gray,0.0,0.0,0.0,2,4,0,0,0.0,0.0,0.0,False
B0DN27LTYB,Bundles,Queen,White,0.0,0.0,0.0,8,4,0,0,0.0,0.0,0.0,False
B09JB6BSCY,Bundles,BUNDLE,Gray,0.0,0.0,0.0,2,0,0,0,0.0,,,False
B0H62NX85Z,Unmapped,,,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B08NPTZ9V4,400TC Cotton Sheet Set,Full,Light Gray,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B0CJ9WSNK1,Bundles,King,Gray,0.0,0.0,0.0,4,1,0,0,0.0,0.0,0.0,False
B08YP8XH4F,Ruffle Skirt Bedspread Solid,Queen,Solid Ivory,0.0,0.0,0.0,8,7,0,0,0.0,0.0,0.0,False
B08NPRNYVK,400TC Cotton Sheet Set,King,Beige,0.0,0.0,0.0,8,4,0,0,0.0,0.0,0.0,False
B0BXTCFZ3K,Microfiber Pillow Covers w/zipper,18x18,Coverlet Black,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B0CJ9YC7Q8,Bundles,Queen,Light Gray,0.0,0.0,0.0,2,3,0,0,0.0,0.0,0.0,False
B0DN268KX6,Bundles,King,White,0.0,0.0,0.0,4,1,0,0,0.0,0.0,0.0,False
B09K7NWF3H,Bundles,BUNDLE,Light Gray,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B0CYCQLNLX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Emerald Green,0.0,0.0,0.0,23,6,0,0,0.0,0.0,0.0,False
B09PBTLVSG,Bundles,BUNDLE,Gray,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B0B5HSBY5X,1800 Duvet Cover Set,Oversized King,Light Gray,0.0,47.97,-47.97,26,22,0,1,0.0,0.045454545454545456,-0.045454545454545456,False
B0BTZ4FMZ1,1800 Bed Sheet Set 6 PIECE,California King,Emerald Green,0.0,0.0,0.0,12,2,0,0,0.0,0.0,0.0,False
B09PBQYRGB,Bundles,BUNDLE,Gray,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B0BTZ6FX8J,1800 Bed Sheet Set 6 PIECE,California King,Coral,0.0,0.0,0.0,23,8,0,0,0.0,0.0,0.0,False
B08TRSWRFS,1800 Flat Sheet,California King,Teal,0.0,0.0,0.0,15,4,0,0,0.0,0.0,0.0,False
B098PBW9NV,Velvet Ultrasonic Coverlet,Full-Queen,Teal,0.0,0.0,0.0,24,19,0,0,0.0,0.0,0.0,False
B0CNRYSBM1,1800 Bed Sheets,Split King,Poppy Orange,0.0,0.0,0.0,94,11,0,0,0.0,0.0,0.0,False
B0CYCQGKGP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Sky Blue,0.0,0.0,0.0,16,3,0,0,0.0,0.0,0.0,False
B0822VVPBL,"1800 Fitted Sheet 21"" Deep",King,Brick Red,0.0,0.0,0.0,5,1,0,0,0.0,0.0,0.0,False
B01ETTIBNK,1800 Flat Sheet,Full,Black,0.0,0.0,0.0,10,8,0,0,0.0,0.0,0.0,False
B01ES3M6OW,1800 Fitted Sheet,Twin,Emerald Green,0.0,75.88,-75.88,13,7,0,4,0.0,0.5714285714285714,-0.5714285714285714,False
B07J3TWWST,Cotton Flannel Sheet Set 180GSM,Twin,Gray,0.0,0.0,0.0,7,1,0,0,0.0,0.0,0.0,False
B07J3XBXCW,Cotton Flannel Sheet Set 180GSM,Full,White,0.0,0.0,0.0,6,3,0,0,0.0,0.0,0.0,False
B07X3VMFKQ,Cotton Flannel Sheet Set 180GSM,Full,Floral Feathers,0.0,0.0,0.0,6,4,0,0,0.0,0.0,0.0,False
B01ETTFLPG,1800 Flat Sheet,Twin XL,Gray,0.0,33.94,-33.94,9,5,0,2,0.0,0.4,-0.4,False
B01ES3LTUO,1800 Fitted Sheet,Twin,Black,0.0,0.0,0.0,7,3,0,0,0.0,0.0,0.0,False
B01ETTGH1S,1800 Flat Sheet,Twin XL,Light Gray,0.0,16.97,-16.97,9,4,0,1,0.0,0.25,-0.25,False
B08TRQ3PGB,1800 Fitted Sheet,Twin,Teal,0.0,0.0,0.0,7,5,0,0,0.0,0.0,0.0,False
B08NPKNG2B,400TC Cotton Sheet Set,Queen,Burgundy,0.0,0.0,0.0,5,6,0,0,0.0,0.0,0.0,False
B01ES3OF78,1800 Fitted Sheet,California King,Brown,0.0,21.97,-21.97,3,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B07YYLTXKZ,Cotton Flannel Sheet Set 160GSM,Twin,Burgundy,0.0,0.0,0.0,5,3,0,0,0.0,0.0,0.0,False
B0CJ9WGVM1,Bundles,Queen,White,0.0,0.0,0.0,7,5,0,0,0.0,0.0,0.0,False
B08NPYXYHY,400TC Cotton Sheet Set,King,Light Blue,0.0,0.0,0.0,7,3,0,0,0.0,0.0,0.0,False
B096MTK6H5,Duvet Cover Set Faux Fur,Queen,Faux Fur - Black,0.0,0.0,0.0,8,4,0,0,0.0,0.0,0.0,False
B0822VNB18,"1800 Fitted Sheet 21"" Deep",Full,Black,0.0,0.0,0.0,12,5,0,0,0.0,0.0,0.0,False
B07X1SS7N7,Cotton Flannel Sheet Set 160GSM,King,Pink,0.0,0.0,0.0,9,11,0,0,0.0,0.0,0.0,False
B08NPZPH8L,400TC Cotton Sheet Set,Twin,Gray,0.0,0.0,0.0,5,1,0,0,0.0,0.0,0.0,False
B08D12L3HQ,"1800 Fitted Sheet 21"" Deep",California King,Tan,0.0,0.0,0.0,11,2,0,0,0.0,0.0,0.0,False
B0822XRVC6,1800 Bedskirt,Full,Spa Blue,0.0,39.94,-39.94,13,18,0,2,0.0,0.1111111111111111,-0.1111111111111111,False
B09P1VDYCX,Bundles,BUNDLE,White,0.0,0.0,0.0,25,21,0,0,0.0,0.0,0.0,False
B095KKH6MN,1800 Ultrasonic Coverlet,Twin,Paloma Beige,0.0,0.0,0.0,94,50,0,0,0.0,0.0,0.0,False
B01ES3OWQM,1800 Fitted Sheet,Full,Persimmon,0.0,18.97,-18.97,12,2,0,1,0.0,0.5,-0.5,False
B0BNP2B1PF,Bundles,Full,Colorful,0.0,0.0,0.0,0,1,0,0,,0.0,,False
B097YXVHZS,Duvet Cover Set Flannel,King-California King,Sage,0.0,0.0,0.0,11,6,0,0,0.0,0.0,0.0,False
B07X3TY5P2,Cotton Flannel Sheet Set 180GSM,California King,Light Gray Plaid,0.0,0.0,0.0,38,18,0,0,0.0,0.0,0.0,False
B01ES3P14Y,1800 Fitted Sheet,California King,Persimmon,0.0,0.0,0.0,13,1,0,0,0.0,0.0,0.0,False
B0CYCPQ54K,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Aqua,0.0,0.0,0.0,34,3,0,0,0.0,0.0,0.0,False
B0GGVC7Q3M,Bundles_virtual,Standard,White,0.0,0.0,0.0,23,11,0,0,0.0,0.0,0.0,False
B01ES3MSYK,1800 Fitted Sheet,Twin XL,Aqua,0.0,37.94,-37.94,12,11,0,2,0.0,0.18181818181818182,-0.18181818181818182,False
B08NPVN1G9,400TC Cotton Sheet Set,King,Gray,0.0,0.0,0.0,18,7,0,0,0.0,0.0,0.0,False
B0CYCR2SC7,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Taupe,0.0,0.0,0.0,15,5,0,0,0.0,0.0,0.0,False
B07X5T8LSS,Cotton Flannel Sheet Set 160GSM,Queen,Pink,0.0,155.91,-155.91,18,14,0,3,0.0,0.21428571428571427,-0.21428571428571427,False
B08NPZFK2H,400TC Cotton Sheet Set,Full,Light Blue,0.0,0.0,0.0,3,2,0,0,0.0,0.0,0.0,False
B09JB1HWPF,Bundles,BUNDLE,White,0.0,0.0,0.0,6,4,0,0,0.0,0.0,0.0,False
B09ZPX77BV,Bundles,Queen,Light Gray,0.0,0.0,0.0,2,3,0,0,0.0,0.0,0.0,False
B08YP663VF,Ruffle Skirt Bedspread Ruffle,King,Ruffle White,0.0,0.0,0.0,7,7,0,0,0.0,0.0,0.0,False
B097YW5W9Y,Duvet Cover Set Flannel,Full-Queen,Brown Plaid,0.0,0.0,0.0,2,0,0,0,0.0,,,False
B0BMW4YJ1T,Bundles,Twin,Lavender/White,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B0CYCP8Q5H,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Ivory,0.0,0.0,0.0,53,4,0,0,0.0,0.0,0.0,False
B0BTZ5WFGR,1800 Bed Sheet Set 6 PIECE,Twin,Beige,0.0,37.97,-37.97,26,21,0,1,0.0,0.047619047619047616,-0.047619047619047616,False
B08CZZFFVX,"1800 Fitted Sheet 21"" Deep",King,Emerald Green,0.0,0.0,0.0,17,7,0,0,0.0,0.0,0.0,False
B0BTZ64RRN,1800 Bed Sheet Set 6 PIECE,California King,Brown,0.0,54.97,-54.97,8,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,False
B0892PJN9C,1800 Flat Sheet,King,Spa Blue,0.0,39.94,-39.94,21,7,0,2,0.0,0.2857142857142857,-0.2857142857142857,False
B097YXCRQF,Cotton Flannel Sheet Set 180GSM,Twin,Ivory,0.0,0.0,0.0,9,2,0,0,0.0,0.0,0.0,False
B0CYCPCC58,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Tan,0.0,0.0,0.0,14,5,0,0,0.0,0.0,0.0,False
B01ES3N286,1800 Fitted Sheet,Twin XL,Brick Red,0.0,0.0,0.0,8,5,0,0,0.0,0.0,0.0,False
B0CJ9WZWX6,Bundles,King,Light Gray,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B01NCLXDWJ,Cotton Flannel Sheet Set 160GSM,Twin XL,Blue/Gray Snowflakes,0.0,0.0,0.0,12,4,0,0,0.0,0.0,0.0,False
B08L432CN1,Silk Pillowcase,"King 20"" X 36""",Peacock Blue,0.0,0.0,0.0,15,2,0,0,0.0,0.0,0.0,False
B08D11B5DC,"1800 Fitted Sheet 21"" Deep",California King,Coral,0.0,0.0,0.0,14,6,0,0,0.0,0.0,0.0,False
B01ES3LVXE,1800 Fitted Sheet,Twin,Tan,0.0,0.0,0.0,8,5,0,0,0.0,0.0,0.0,False
B07X3VKLPV,Cotton Flannel Sheet Set 180GSM,Twin,Navy,0.0,0.0,0.0,9,4,0,0,0.0,0.0,0.0,False
B08TRPF6X4,1800 Fitted Sheet,California King,Dark Taupe,0.0,0.0,0.0,6,6,0,0,0.0,0.0,0.0,False
B0DN22Z3MF,Bundles,King,White,0.0,0.0,0.0,5,1,0,0,0.0,0.0,0.0,False
B0822VSLCW,1800 Pillow Shams 2 piece,King,Light Gray,0.0,14.97,-14.97,0,2,0,1,,0.5,,False
B07X3W9P87,Cotton Flannel Sheet Set 180GSM,Full,Navy,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B09P3ZMW7C,Bundles,BUNDLE,White,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B09ZQ266F7,Bundles,Queen,Beige,0.0,0.0,0.0,2,0,0,0,0.0,,,False
B09PBT33DL,Bundles,BUNDLE,White,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B09PBXKHHK,Bundles,BUNDLE,Gray,0.0,0.0,0.0,2,0,0,0,0.0,,,False
B09NC4XGN1,Mattress Pads Waterproof,"Full 21""",White,0.0,0.0,0.0,0,0,0,0,,,,False
B0BNP232MY,Bundles,California King,Colorful,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B0BNNYHQW3,Bundles,California King,Colorful,0.0,0.0,0.0,1,0,0,0,0.0,,,False
B01ES3OGYA,1800 Fitted Sheet,California King,Purple,0.0,0.0,0.0,3,0,0,0,0.0,,,False
B08NQSRPB9,400TC Cotton Sheet Set,California King,Gray,0.0,0.0,0.0,3,0,0,0,0.0,,,False
B0D35SS1FB,Unmapped,,,0.0,0.0,0.0,2,0,0,0,0.0,,,False
B0BNNYGL7M,Bundles,Full,Colorful,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B0DN227Q1P,Bundles,Queen,Gray,0.0,0.0,0.0,0,2,0,0,,0.0,,False
B07J3T35D5,Cotton Flannel Sheet Set 180GSM,Twin XL,White,0.0,0.0,0.0,6,1,0,0,0.0,0.0,0.0,False
B0BTZ6GPMT,1800 Bed Sheet Set 6 PIECE,Twin XL,Brown,0.0,0.0,0.0,10,3,0,0,0.0,0.0,0.0,False
B09PBTJ5NG,Bundles,BUNDLE,White,0.0,0.0,0.0,3,2,0,0,0.0,0.0,0.0,False
B0BMW5QLB2,Bundles,Queen,Lavender/White,0.0,0.0,0.0,3,2,0,0,0.0,0.0,0.0,False
B08NPQ82QL,400TC Cotton Sheet Set,California King,Beige,0.0,0.0,0.0,2,2,0,0,0.0,0.0,0.0,False
B097YX3GR4,Cotton Flannel Sheet Set 180GSM,Twin XL,Gray Animal,0.0,0.0,0.0,6,1,0,0,0.0,0.0,0.0,False
B08NPPSR1F,400TC Cotton Sheet Set,King,Green,0.0,0.0,0.0,7,3,0,0,0.0,0.0,0.0,False
B08NPKCWCT,400TC Cotton Sheet Set,California King,Light Blue,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B0DN21G3VN,Bundles,Queen,Light Gray,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B08TRRGL9M,1800 Flat Sheet,Twin XL,Sage,0.0,16.97,-16.97,10,4,0,1,0.0,0.25,-0.25,False
B07PTXQC89,1800 Duvet Cover Set,Queen,Pinstripe Gray,0.0,34.97,-34.97,0,9,0,1,,0.1111111111111111,,False
B01N2U4SYT,Cotton Flannel Sheet Set 160GSM,King,Blue/Gray Snowflakes,0.0,58.97,-58.97,0,4,0,1,,0.25,,False
B079YWVZ55,1800 Duvet Cover Set,Twin,Navy Blue,0.0,0.0,0.0,0,0,0,0,,,,False
B08TRRW27T,1800 Fitted Sheet,Twin,Dark Taupe,0.0,18.97,-18.97,0,4,0,1,,0.25,,False
B07X4Y39HF,Cotton Flannel Sheet Set 180GSM,Twin,Light Gray Plaid,0.0,49.97,-49.97,7,2,0,1,0.0,0.5,-0.5,False
B09PBYHJC7,Bundles,BUNDLE,Gray,0.0,0.0,0.0,1,1,0,0,0.0,0.0,0.0,False
B0892P6Z53,1800 Flat Sheet,Twin XL,Spa Blue,0.0,33.94,-33.94,11,6,0,2,0.0,0.3333333333333333,-0.3333333333333333,False
B01ETTISKG,1800 Flat Sheet,California King,Spa Mint,0.0,19.97,-19.97,17,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,False
B01ETTG2U4,1800 Flat Sheet,Twin XL,Purple,0.0,0.0,0.0,12,3,0,0,0.0,0.0,0.0,False
B01ETTED3M,1800 Flat Sheet,Twin,Gold,0.0,0.0,0.0,17,10,0,0,0.0,0.0,0.0,False
B0BBMTWX36,Unmapped,,,0.0,0.0,0.0,2,4,0,0,0.0,0.0,0.0,False
B0CYCQC5JR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Navy Blue,0.0,44.97,-44.97,29,5,0,1,0.0,0.2,-0.2,False
B0DN2G9G7L,Bundles,King,Gray,0.0,0.0,0.0,1,2,0,0,0.0,0.0,0.0,False
B01DN0B7S2,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Hot Pink,0.0,17.97,-17.97,24,15,0,1,0.0,0.06666666666666667,-0.06666666666666667,False
B0BTZ6R4FW,1800 Bed Sheet Set 6 PIECE,Split King,Lavender,0.0,0.0,0.0,11,7,0,0,0.0,0.0,0.0,False
B09P1TQHWY,Bundles,BUNDLE,White,0.0,0.0,0.0,12,4,0,0,0.0,0.0,0.0,False
B01ETTIDMY,1800 Flat Sheet,Full,Lavender,0.0,17.97,-17.97,24,8,0,1,0.0,0.125,-0.125,False
B08NPW1N2Y,400TC Cotton Sheet Set,Full,Navy,0.0,0.0,0.0,7,4,0,0,0.0,0.0,0.0,False
B08NPSNLSV,400TC Cotton Sheet Set,Full,Beige,0.0,64.97,-64.97,0,7,0,1,,0.14285714285714285,,False
B01ETTH8FW,1800 Flat Sheet,Twin XL,Persimmon,0.0,16.97,-16.97,23,8,0,1,0.0,0.125,-0.125,False
